square_feet,num_bedrooms,num_bathrooms,garage_spaces,year_built,lot_size,distance_to_city_center,price
4046,4,2,0,1907,0.5595883800983615,39.56579386946739,561735.1181169967
1351,5,1,1,1993,0.24570811762076494,44.00567621176383,212395.12469751923
2187,5,2,1,1978,1.3177341017287947,12.92368037878899,518587.2229993361
2431,2,2,1,1957,1.4492772240703122,41.60501424230491,412749.86310699617
4246,5,2,1,1909,0.6724920161644372,36.33403237416499,653714.2401996403
2927,4,1,2,2009,1.485949194452655,28.492572006608214,524551.7268713879
2068,2,2,1,2022,0.5179076265088669,27.703213795533813,440731.8537997699
4500,5,2,0,1965,0.14653243643155917,16.259567363739357,801763.9011175131
3238,2,2,1,2005,0.8800663927236897,27.491146095742174,548926.596955276
3998,4,2,1,2014,1.3088909925930743,19.83312846873652,708962.667490381
4413,2,2,2,1978,0.9453486364427709,44.5516860006503,726078.0885982132
1566,4,3,2,1921,0.06366936495321006,29.52173282874085,268520.9754221297
4880,3,1,2,1951,0.06715738805396647,15.652462615259704,854221.1930182802
2944,5,2,1,1997,1.1003090556534079,8.074342250148337,587543.5609392436
4607,4,2,0,1948,1.2757473437854905,35.00526588947657,691447.3725979537
3873,5,2,2,1966,0.4169032282280973,33.571070165809104,706374.3449545498
4469,4,2,1,1903,0.7316900323057498,18.64262650572779,706866.4016490774
3046,1,2,1,1988,1.4435818057068361,8.946473036800292,475797.6358873954
1253,1,3,1,1956,0.7178324212343501,36.092787099409406,276181.59891290794
2582,1,3,2,1968,0.2469304441416189,14.249339863734155,516248.4216027201
3274,4,2,1,1975,1.3718968596742303,43.238515500567786,522072.77656745433
3396,5,2,2,1952,0.7679931203319265,36.585248829618564,688858.603187705
4685,1,2,1,1954,0.5492450659708702,44.72726941165391,751084.1253270708
1275,5,1,0,1923,0.19127744748872766,49.24502256211176,79195.78650118418
2125,4,1,0,1982,0.714489030759895,17.709734276961438,354661.66930129967
3569,5,3,1,1995,1.1660255151378969,25.699092325566706,717697.5642025596
917,5,3,2,1911,1.0899172979852176,20.78503291350572,368907.3606798319
614,1,1,1,2000,0.7700520929489215,4.802118400759648,178873.3961075619
1116,2,2,0,1954,1.0933262517379279,20.84352245375021,269528.75188244425
4474,3,3,1,1946,0.5586028241527008,22.746056701598963,719633.2027336296
3767,4,2,2,1926,1.1161388936687837,9.49637129510708,717963.3056411716
1325,4,2,2,1917,0.17431452946301979,44.282314380617386,212611.63497173437
2016,4,3,2,1988,0.3388893484515671,15.329411582623058,336917.00157992146
3646,3,1,2,1950,1.3226988170927585,38.170439525921424,604909.5593870522
912,2,1,0,1986,0.4758003400981745,4.73721616569884,356509.4138533614
1228,5,1,2,1959,0.3486150219780594,2.474338772841364,293827.27153609146
3848,4,2,2,1956,0.17905375279596114,49.778796831882275,611893.8766121938
3308,5,2,0,2020,0.619784741874755,7.027895584535081,637350.8995080481
1175,1,2,2,1966,0.14712400876346582,38.527090425484175,190887.9679255221
3965,1,1,0,1901,0.7706216669346785,30.621322294785177,563631.8780939947
3004,1,2,2,1910,1.3828468686016078,23.19469018906236,547944.0104511569
3467,4,3,2,2009,1.1913448005328995,2.8091136954229237,717849.455683193
3286,3,2,2,2016,0.10897696601282213,17.102806225271745,591873.8239527093
1622,4,3,2,2000,0.4846493379521499,45.104440117473985,277170.9491232829
4579,1,1,1,1993,0.3220842103035801,45.35247555400313,667005.8057973571
2071,1,2,1,1912,0.1470627899727329,30.38523042943834,285165.0715893516
2643,4,2,2,1939,0.20752879457050416,29.15906939067147,495043.0070305144
2187,3,1,2,1905,1.3668093402162036,21.85431641857735,433564.17051041964
4632,3,2,2,1911,0.4996206618425059,39.002683545892175,740851.544558707
4351,5,3,1,2002,0.618724620531464,44.264292294776716,667984.145241582
3940,2,1,2,1942,0.7542662590664598,36.64787126196215,569615.8511451421
4266,1,3,0,1971,1.130147192314186,26.73901124463474,687052.3005350892
2826,3,1,1,1972,1.2076371874240934,32.095085823777,384904.5916456126
3414,1,3,1,1903,1.4474078371643009,11.767293423148214,630325.453242491
4452,2,3,1,1936,0.35548320239047126,49.570199196048236,659133.5315159021
1095,1,3,2,1935,0.48654595878943663,46.8575463488443,140093.53996602847
1228,3,2,0,1931,0.5037930370615722,47.8751214947125,104003.54830950861
1865,5,2,1,1956,0.6956252502990166,9.175478350424235,403596.36401903804
4992,4,2,0,1911,1.2207363095644372,32.986301300240086,820782.7572227264
1198,4,2,0,1917,0.39721132402006887,33.160825665874114,281721.52291698137
895,3,2,0,1960,1.185236561516324,18.39971998028996,189795.15140163875
4671,3,3,2,1930,0.34585802664884585,43.39382733640419,808921.7977105192
4860,2,2,2,2010,1.0797140449361313,39.33472782314671,803274.3603687405
3002,1,3,2,1939,1.208551913782033,36.261190943914244,520595.7845586775
2319,2,1,1,2006,1.2879864241809702,2.415608444464215,565387.1271033345
1217,4,3,1,1945,0.789914035088859,49.537572659964674,247824.57296816588
3282,1,2,0,1938,0.5266367306263662,36.20022995829321,515286.24777310423
4077,2,1,1,1962,1.1699571383354008,48.502715498069165,603330.6772245076
643,4,2,2,1992,0.5153288628824949,5.252211069174824,167906.6653313803
3640,1,1,2,2011,0.26472872546303056,35.0231228868727,601766.4043653235
4991,5,3,2,1954,1.2602953506086578,37.49570477755589,871646.3241420722
3438,5,1,2,1939,0.6462993481476953,4.168918192768542,636740.078280219
4136,2,2,0,1928,0.8777089611953598,4.159571749593845,691008.3009221343
3722,3,1,1,1990,1.3817438672828786,38.35103885404404,552026.2051048959
1667,1,3,2,1910,0.24690510078962946,40.086299002580894,244384.22735409404
3116,2,1,0,1996,0.8579166498460953,45.59873234182709,518599.87977588683
1562,3,3,1,2012,0.8602086578897393,38.82998830224768,297882.8635048629
2656,3,1,0,1938,1.2997423934074717,12.77819713775305,419731.8392282352
3482,1,3,2,1981,0.5448255098693018,48.466402733806234,551183.727584419
3794,1,3,2,1943,0.6317604299981995,14.094689050601007,766735.2397509328
1656,3,3,2,1919,0.8029750846749054,36.63352317252657,414347.1143502806
1232,4,3,1,1991,0.29243997425492446,26.939383581203113,208608.19386013303
4830,2,2,2,1985,0.7324590219273804,6.993101234293113,780374.326631958
1453,1,3,1,1995,0.6823186016338874,46.42932269346637,208396.57634508412
3039,3,2,0,1984,0.3362219887741104,29.808385612675124,469676.04217970115
3824,4,3,1,2000,1.2578826522566526,5.4989877090933605,709350.8540448749
3801,5,1,0,1926,0.6749989544952137,19.784438262409953,560839.0292872334
2042,3,1,1,1937,0.49379557025179693,38.4848462638221,345218.8911167473
1691,4,2,2,1989,0.2390426430731793,31.302586811114505,286351.24708753015
3493,5,1,2,1986,0.18013430183691037,11.95126891115769,636397.5841393075
3181,4,3,0,1997,1.4423289954155185,28.901602131353926,552232.4208321922
1717,1,1,1,1975,1.4929724851826511,16.134277833165477,318660.4238584847
2040,3,2,1,1910,1.3519918065146297,26.836208546321036,307823.31042669096
3736,5,1,0,1935,0.7150155766036502,16.580431957169477,613102.837215541
2886,4,2,1,1931,1.2214778517275247,25.317680788945378,462771.7687652736
4219,5,3,1,2002,1.2597091879572528,42.26601983488773,659263.0153802405
1888,2,3,0,2000,0.484723355428844,11.388824287971964,301615.266682498
2356,3,1,0,2006,0.8997421227448906,1.0876595398222182,472635.63907718373
1865,1,1,0,1961,1.4373919243002256,8.594841513330373,267030.02036742296
999,5,1,1,2023,0.4560983102890423,42.25096938446401,257803.11998497238
2180,4,3,0,1915,1.0111852425879422,21.337804252905617,459106.7031764358
1010,5,1,0,1941,1.0106846314638027,37.248211622150784,298312.23132630636
4812,4,3,0,1930,0.7063724451658902,2.5073149663444663,781822.6869352672
1824,5,2,0,2004,0.7609768401164699,8.171041756701607,386645.6207254769
1655,1,1,2,1969,0.7117546428205808,28.878548841927618,276961.778832967
2327,1,1,2,1912,0.8055615383717009,36.29488285526767,327401.80204147333
3641,3,2,2,1935,0.265727804192975,39.606404637593265,541526.9601716673
3986,1,2,0,1974,1.2023833123927679,32.507760874655865,695483.9645837967
2310,5,2,1,1910,1.0085589135323378,38.077465218229506,453234.3224333259
3423,5,2,2,2023,1.4620422962722963,9.121859367680912,651556.9535557337
2714,1,3,0,1947,0.4061826241560122,33.25052626931091,440693.4926119334
4686,2,1,2,2021,0.26165395245770395,21.83932921400273,806536.4213857544
1213,5,3,2,1919,0.5467033955006131,45.828760225382545,167594.86236114288
4102,3,3,0,1928,0.7891250345653336,31.148950145082217,648407.2667914344
4634,2,2,0,1918,0.3472638539297468,27.541757957160158,758885.4807002295
4022,1,1,2,1993,0.7178714950542722,29.334807264558325,525180.526801779
4768,4,3,0,1905,0.9817892091858357,41.734626481870244,733513.29516745
1743,5,3,2,1955,0.1314483779318335,1.5524184724123602,404895.0427305303
4209,4,2,2,1980,1.1491433016177688,43.15313704519941,683206.6359899081
1581,3,1,2,1981,1.4125813569613928,2.4301647640354123,352703.57702736463
955,2,1,2,1999,0.43895991163866227,29.55041028785671,221911.7865387151
1394,4,1,1,2018,1.1755224388953682,25.62705433605824,305778.3314926788
1884,3,3,1,2023,0.6560046787885755,19.147276460136055,263589.11889882147
2458,4,2,0,1917,1.0134273597520784,7.307274012768443,449912.86190790706
3572,4,1,1,2006,1.1273733016161855,7.079502646894257,586002.113941915
2496,3,3,1,1975,0.4777117914719936,37.365772858686356,428658.3015165028
4785,5,3,0,1941,1.1917265133250716,6.561305350196903,802833.0287891532
1004,4,1,2,1959,0.20241143610056822,34.67544649378935,225254.81794910252
1714,3,2,1,1955,1.48075102924942,49.52500665306202,180668.01562255318
2031,4,2,1,1902,0.5386862281939535,34.41250348727007,334056.47855249094
3940,5,1,1,2010,0.37451400965237,4.685412020338422,710141.108527571
1323,3,3,1,1981,0.25104836625440485,27.560893802996137,176089.02428215143
1428,4,2,2,1979,1.2276640817319404,41.88749236883241,321814.86463149247
633,1,3,0,1938,0.8995410413575968,47.77591531453735,132299.48893990438
2605,5,3,1,1942,1.4299219307158975,36.655137281255655,492956.1026434602
4127,4,2,1,1927,0.9891336661751476,16.173675588561878,673756.4429148567
2352,2,3,1,1941,0.5438598278417326,13.306770341428033,341389.4460765773
4675,3,3,1,1908,1.262798174312413,39.40719363568878,718636.7402098569
3433,4,1,0,1983,0.4577908097933818,38.25544541123235,555291.6583713506
3784,5,2,2,1917,0.47171899380150284,24.832825910647816,731747.6215168695
4798,5,3,0,1988,0.09100612956530077,5.253796609523436,849544.4706673538
3311,2,2,1,2021,0.41543289923424126,33.929835751033934,443391.958713136
1750,2,2,1,1920,0.42907961654136895,29.93192365540275,290303.2912161967
4012,4,3,0,2008,0.48140618601850066,1.5810035384567507,733702.2461226798
1756,1,2,2,1925,0.5845114690612181,32.47877857236624,213209.9173693261
3876,5,1,2,1922,0.8861772750891913,7.486531480349334,690481.6137273201
3986,1,1,2,1909,0.3637669791906974,41.46569691864672,644941.039888461
4084,1,3,2,2016,0.9733034747197321,34.00527348977618,694462.6511330327
1896,4,2,0,1943,0.24330683601794906,3.532927964725625,319195.8181111059
4137,3,3,0,1912,1.3998208020296599,27.05946746781437,717599.9920566515
3830,3,2,2,1952,0.08785984145514367,40.46408313315887,602682.6207027169
3203,3,3,0,2017,1.3668869391004597,41.66936063085211,602170.569194061
970,2,3,0,1936,0.8434403764884238,5.183727540410911,157309.566074898
1853,5,2,1,1955,1.0795657506070007,4.866254300962031,391759.15054596507
3283,2,1,0,1958,0.4825969597881802,38.974873748319055,398179.53668897063
3331,5,3,0,1911,0.30200823811149047,12.400058490347378,540026.3276752322
857,5,1,2,2022,1.423577327827473,30.10736741488309,291920.15455605177
3519,5,2,0,1999,0.6894555357327398,30.833368709762333,648840.2083939915
1167,4,3,2,1902,0.7467437069665929,31.860766068962665,353235.5007753895
4968,3,2,1,1913,1.47923368625868,17.55587562423752,808196.189774688
1645,2,1,1,1934,0.5372997585244214,2.95513282608997,420434.9794226814
4685,2,2,0,1997,0.19527782290072826,27.336608702352653,790579.3395048168
4219,4,3,0,2003,0.901025623151422,26.235420753744567,701753.0584516756
3245,5,1,2,1992,0.8544709924784301,22.223903271182678,609360.9254186081
1039,3,3,1,1929,1.171001333472862,14.697320466785095,235229.87961890383
3279,1,1,2,1970,1.4348632384813471,42.309135154651614,577725.8461546199
4636,1,2,0,2017,0.49612784624825584,19.134719678142847,673649.883697383
4275,4,2,1,1965,1.0966048489047817,7.213161279273391,730271.7615415768
3008,3,3,0,1917,0.6800294556658345,38.14788108883068,486474.7093642833
3279,1,3,1,1925,1.1864705449345394,32.17767342248948,549863.0231450411
1424,1,3,2,1980,0.28820159580079935,16.148509319961146,298648.2665937111
3456,2,1,0,1945,0.7762418048880102,8.405899603838995,529916.2595966491
2081,3,1,0,1911,0.16192104541035982,22.54365122892637,278946.7930442411
3824,1,3,1,1957,0.8637030673434065,4.230814094713848,654948.7490701813
4985,2,1,2,2013,0.29501173337594033,11.91518470162735,736280.9728049929
755,3,1,1,1956,1.4420653510888684,48.234285636172736,192542.07282112262
2338,5,2,1,1931,0.8537789808223261,8.374263766342224,511858.4570966948
2444,3,2,1,2012,0.8175931530181948,14.474022782092645,496357.34770774434
509,4,2,0,1992,1.4598795493437693,7.80954453340016,205595.86415394972
3371,2,3,2,2011,0.7727021658262951,45.688085769755425,543875.7354777617
1297,5,2,2,1963,1.0312533728646895,46.31696694004637,178958.45349091332
1515,2,2,2,1973,0.11768821702139554,3.914045155123164,367732.4109197184
2324,2,1,1,1999,1.0770912826106596,45.01288622864005,387086.9144992992
4969,1,2,2,1965,0.201250041988635,7.9738250514920495,908745.2605094762
3636,3,1,2,1936,1.1813402127462884,20.46731296442077,638723.6776601466
2693,2,2,0,1913,1.3214264571907084,29.728434597625004,438038.45999017474
723,2,3,0,1909,0.5074284094184107,23.658191691720596,104446.97099911794
4658,4,3,0,2003,1.3232885203733977,7.660082138585492,857289.9917135846
4425,4,2,1,1964,0.7498232752563938,39.78742049196196,743030.3040205368
4500,4,2,0,1963,0.8787853177198818,34.683382605295385,792264.2353236446
2133,2,2,2,1940,0.6459251630751178,47.11890920098702,389850.7095890833
2652,5,3,0,2018,0.7409860848202082,18.29442519534481,484229.8336551506
1010,3,1,1,1920,1.366992800674732,22.089308692671054,161888.02223873188
884,2,1,0,1968,1.4235768846014427,18.137822862040707,255817.81837864622
904,1,2,2,1908,0.696509966032758,4.086452812980621,208780.29085747074
2500,5,3,0,1908,0.7958241355109912,3.6935126174077206,472574.3908526679
3256,5,1,0,1917,0.21845372614274022,38.30501825871607,489765.938449465
2168,3,2,0,2019,0.5221506586584762,14.958070303568043,503018.1788153392
1960,5,3,1,1968,0.7941939094309466,24.869371257080576,419285.35052471
4136,3,3,1,1961,0.3437449876418887,48.96953853263068,679259.5541739636
3224,5,1,1,1915,0.8859732328513859,1.865220540553205,680948.0726317399
4678,3,3,1,1997,1.0436606890723508,26.36507444197675,808872.0579133349
2548,4,2,1,2020,0.9924420659484843,26.392924121650395,453058.03123695316
4646,4,2,0,1903,0.6916431148330261,49.928926130949904,633551.0204639169
1216,5,1,0,1920,1.1655127248123323,41.88220176301466,198711.51242608452
2323,5,3,1,2018,0.513307495647444,4.273287042256289,507976.6774132068
2581,3,1,1,2013,0.7304515549034174,8.698302797133017,518402.4976314184
3919,3,1,0,2000,0.4417245879825222,2.661544166742157,662953.9457877205
2074,2,3,2,2003,0.9252614555952037,10.644889649676484,403448.4012614424
749,4,1,0,1943,0.6890251982104991,11.404256875580781,177002.57173737424
1173,2,3,1,1977,0.364813482496852,5.40447205439002,254610.43342089967
2665,2,2,0,1990,0.4968681845483189,26.83392615013919,498571.83372310543
1270,1,1,1,2012,0.4552287114285219,48.775564300882834,244475.8141837235
4462,3,3,0,1975,1.3708234434987825,40.38739213717841,745062.3453627981
4863,1,3,0,1926,0.8068336993964609,10.965295159090179,768948.0533251564
2484,1,3,0,2019,0.9963509657701288,39.366885375380406,416233.16471911455
1577,2,1,2,1933,1.405363971867688,49.12998290895481,324055.19335704995
735,1,2,0,1903,0.3142158031400541,41.92632397730691,93470.05088639914
888,3,1,0,2006,1.4084959479366346,23.965161301107074,225347.91825106728
3537,2,2,2,2007,0.8324739543820813,14.197449913365949,661280.8543308954
2348,3,1,0,1950,1.2915106034172161,37.64665801821725,388802.51104382385
3314,5,1,2,1901,0.293593554605608,39.536079803139984,564141.5399105975
3874,1,1,2,2005,0.4457570248575851,15.54507619294121,589069.4136506937
3778,2,2,2,2005,0.3315479928872483,11.984952399088732,641081.1871557928
1752,4,3,0,1931,0.9974615864198684,33.9332063532056,377205.6902626762
4481,3,1,1,1901,0.2541040336915556,44.53306731042462,662338.0079988971
2622,1,1,0,1957,1.1991576995202167,2.014908921457662,518375.3000338716
2650,3,2,1,1921,0.4131326221880883,49.367450636474125,376326.2154810981
1829,3,1,1,1918,0.42043941987026967,10.400700823107995,368812.4909224259
1858,5,3,2,1989,0.4576258797669091,18.121509611681063,358724.31163460395
2982,3,3,2,1919,1.132262738402522,3.593533150244639,594364.9471927353
2517,5,2,2,1999,1.39011312983402,3.721444970554391,482254.9821322988
1831,5,2,2,1917,1.3658895205326917,14.364854562136772,480199.7433265523
4844,5,3,0,2015,0.19681862046555126,28.685922601624576,836129.0106488625
4761,1,3,0,1949,0.43053350979758287,45.15305671385377,746924.5838837215
1858,3,3,1,1913,1.0246638505887538,4.422462862367725,373179.6933027079
3677,3,2,0,1919,0.9468984290987851,27.749092052852074,603085.2282865428
2628,5,3,0,1944,0.5575421441130715,21.390568378641778,469438.3764595762
2680,3,3,1,1987,1.3011228189512452,49.473973305999365,314781.9510993229
637,3,3,0,1946,0.23917609892187708,10.168216577935382,132351.38647464564
3972,5,1,0,2010,0.9765962232235585,19.106243035726656,675141.645496355
3332,4,2,2,1956,0.44597248975248815,2.6394649556576235,638032.5936563613
4079,4,2,2,1930,0.8144032019750101,45.79773292364986,643194.4767879184
3531,5,2,1,1951,0.6118555271513174,31.498612751255763,630331.4467349632
4664,1,2,2,1999,1.4706158941700578,29.803993950623813,757040.8759059375
3093,3,1,0,1978,0.7557037969731658,3.387795281672304,608403.4732207453
4800,3,1,2,1945,1.4653354195446247,5.850981091563165,872002.5362611663
4318,4,1,2,1906,0.4197803292300324,39.723445032728954,695037.6069887109
4638,5,1,1,1948,1.1635143518082363,27.924133757294246,729701.513645494
4323,1,1,0,1922,1.0897342815288487,10.75146550925163,745368.769408205
